X,Y,ea_id,LAT_DD_MOD,LON_DD_MOD,FNID,EFF_YEAR,COUNTRY,ADMIN0,ADMIN1,ADMIN2,ADMIN3,LZCODE,LZNAME,FNID_OLD,EFF_PERD
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
34.872689,-14.036455,30801679,-14.03646,34.87269,MW2012C3999918,2012,MW,Malawi,,,,MW18,National Parks and Reserves,0,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.056042,-16.133781,30705391,-16.13378,35.05604,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
34.650745,-15.407772,30801679,-15.40777,34.65075,MW2012C3031313,2012,MW,Malawi,Southern,Neno,,MW13,Rift Valley Escarpment,10921813,3
35.11005,-16.066702,30705391,-16.06670,35.11005,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.204566,-16.093384,30705391,-16.09338,35.20457,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.0681,-16.088,30705391,-16.08800,35.06810,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.074629,-15.726611,30709438,-15.72661,35.07463,MW2012C3030519,2012,MW,Malawi,Southern,Blantyre,,MW19,Blantyre,10920219,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.5824,-16.0832,30801679,-16.08320,35.58240,MW2012C3030816,2012,MW,Malawi,Southern,Mulanje,,MW16,Thyolo Mulunje Tea Estates,10921516,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.16737,-15.898449,30709438,-15.89845,35.16737,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
33.736083,-14.015967,30709438,-14.01597,33.73608,MW2012C3020619,2012,MW,Malawi,Central,Lilongwe,,MW19,Lilongwe,10921119,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.174555,-15.980984,30709438,-15.98098,35.17455,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.1136,-15.9499,30709438,-15.94990,35.11360,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.073382,-15.836188,30803115,-15.83619,35.07338,MW2012C3030514,2012,MW,Malawi,Southern,Blantyre,,MW14,Shire Highlands,10920214,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.3545,-16.0375,30803115,-16.03750,35.35450,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
33.578386,-13.072591,30805259,-13.07259,33.57839,MW2012C3020103,2012,MW,Malawi,Central,Kasungu,,MW03,Kasungu Lilongwe Plain,10920903,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.961286,-15.885185,30711684,-15.88518,34.96129,MW2012C3030514,2012,MW,Malawi,Southern,Blantyre,,MW14,Shire Highlands,10920214,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
33.769399,-13.904576,30805259,-13.90458,33.76940,MW2012C3020619,2012,MW,Malawi,Central,Lilongwe,,MW19,Lilongwe,10921119,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
34.819332,-15.998132,30711684,-15.99813,34.81933,MW2012C3031005,2012,MW,Malawi,Southern,Chikwawa,,MW05,Lower Shire,10920305,3
34.826512,-14.414803,30805259,-14.41480,34.82651,MW2012C3030112,2012,MW,Malawi,Southern,Mangochi,,MW12,Phirilongwe Hills,10921312,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.088249,-16.085984,30805259,-16.08598,35.08825,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
34.9535,-16.0123,30711684,-16.01230,34.95350,MW2012C3030716,2012,MW,Malawi,Southern,Thyolo,,MW16,Thyolo Mulunje Tea Estates,10922716,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4421,-15.965,30805259,-15.96500,35.44210,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.011747,-15.750978,30801672,-15.75098,35.01175,MW2012C3030519,2012,MW,Malawi,Southern,Blantyre,,MW19,Blantyre,10920219,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.504399,-15.481705,30901054,-15.48170,35.50440,MW2012C3030304,2012,MW,Malawi,Southern,Zomba,,MW04,Lake Chilwa - Phalombe Plain,10922804,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.4092,-16.1134,30801672,-16.11340,35.40920,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.324632,-15.404472,30901054,-15.40447,35.32463,MW2012C3030314,2012,MW,Malawi,Southern,Zomba,,MW14,Shire Highlands,10922814,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.5519,-15.5763,30901054,-15.57630,35.55190,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.436905,-15.952257,30804416,-15.95226,35.43691,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.261047,-16.017386,30804416,-16.01739,35.26105,MW2012C3030714,2012,MW,Malawi,Southern,Thyolo,,MW14,Shire Highlands,10922714,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.002687,-15.832883,30804416,-15.83288,35.00269,MW2012C3030514,2012,MW,Malawi,Southern,Blantyre,,MW14,Shire Highlands,10920214,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
33.728664,-13.956678,30804416,-13.95668,33.72866,MW2012C3020603,2012,MW,Malawi,Central,Lilongwe,,MW03,Kasungu Lilongwe Plain,10921103,3
35.6456,-15.7071,30901603,-15.70710,35.64560,MW2012C3030904,2012,MW,Malawi,Southern,Phalombe,,MW04,Lake Chilwa - Phalombe Plain,10922404,3
35.322,-16.0066,30804416,-16.00660,35.32200,MW2012C3030804,2012,MW,Malawi,Southern,Mulanje,,MW04,Lake Chilwa - Phalombe Plain,10921504,3
